,error_type,annotation,prediction,token,full_text,sample_id,0
359,FN,LOCATION,O,Awenne,Mr. Spears is a 61 year old man who grew up in Awenne.,,
360,FN,LOCATION,O,805,">Gyala Antall
>Google Public Data Explorer
>Gyala Antall
>3369 24 Clarke Avenue
>Apt. 805
>Pines Beach
>New Zealand 34694",,
361,FN,LOCATION,O,ul,"Karin M. Beike
Leasing consultant
Fritz-Armstrong
Đoko and ul. Miła 53",,
362,FN,LOCATION,O,Miła,"Karin M. Beike
Leasing consultant
Fritz-Armstrong
Đoko and ul. Miła 53",,
363,FN,LOCATION,O,53,"Karin M. Beike
Leasing consultant
Fritz-Armstrong
Đoko and ul. Miła 53",,
364,FN,LOCATION,O,760,"The letter arrived at 760 Passauer Strasse 33, Cite Guedouala, Tunisia last night.",,
365,FN,LOCATION,O,Passauer,"The letter arrived at 760 Passauer Strasse 33, Cite Guedouala, Tunisia last night.",,
366,FN,LOCATION,O,Strasse,"The letter arrived at 760 Passauer Strasse 33, Cite Guedouala, Tunisia last night.",,
367,FN,LOCATION,O,33,"The letter arrived at 760 Passauer Strasse 33, Cite Guedouala, Tunisia last night.",,
368,FN,LOCATION,O,3747,"naomi ryan
sewer pipe cleaner
hubbard, fox and gillespie
3747 3911 fourth avenue suite 112 calgary alberta",,
369,FN,LOCATION,O,3911,"naomi ryan
sewer pipe cleaner
hubbard, fox and gillespie
3747 3911 fourth avenue suite 112 calgary alberta",,
370,FN,LOCATION,O,fourth,"naomi ryan
sewer pipe cleaner
hubbard, fox and gillespie
3747 3911 fourth avenue suite 112 calgary alberta",,
371,FN,LOCATION,O,avenue,"naomi ryan
sewer pipe cleaner
hubbard, fox and gillespie
3747 3911 fourth avenue suite 112 calgary alberta",,
372,FN,LOCATION,O,112,"naomi ryan
sewer pipe cleaner
hubbard, fox and gillespie
3747 3911 fourth avenue suite 112 calgary alberta",,
373,FN,LOCATION,O,K,Energetic and driven salesperson with 8+ years of professional experience in inbound and outbound sales. Awarded Salesperson of the Month three times. Helped increase inbound sales by 16% within the first year of employment. Looking to support Nautilytics in København K 1421 in its mission to become a market-leading solution.,,
374,FN,LOCATION,O,608,"I want to update my primary and secondary address to the same: 462 Stubengraben 80 Apt. 608
Dusino San Michele, AT 31295",,
375,FN,LOCATION,O,Dusino,"I want to update my primary and secondary address to the same: 462 Stubengraben 80 Apt. 608
Dusino San Michele, AT 31295",,
376,FN,LOCATION,O,31295,"I want to update my primary and secondary address to the same: 462 Stubengraben 80 Apt. 608
Dusino San Michele, AT 31295",,
377,FN,LOCATION,O,808,"808 Kálmán Imre u. 12.
 Apt. 762
 Zalakaros
 Hungary 06554",,
378,FN,LOCATION,O,762,"808 Kálmán Imre u. 12.
 Apt. 762
 Zalakaros
 Hungary 06554",,
379,FN,LOCATION,O,Zalakaros,"808 Kálmán Imre u. 12.
 Apt. 762
 Zalakaros
 Hungary 06554",,
380,FN,LOCATION,O,06554,"808 Kálmán Imre u. 12.
 Apt. 762
 Zalakaros
 Hungary 06554",,
381,FN,LOCATION,O,3378,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
382,FN,LOCATION,O,217,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
383,FN,LOCATION,O,Lovers,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
384,FN,LOCATION,O,Lane,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
385,FN,LOCATION,O,680,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
386,FN,LOCATION,O,New,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
387,FN,LOCATION,O,Zealand,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
388,FN,LOCATION,O,15896,">Esat Jeknić
>Marshall, Hernandez and Simpson
>Esat Jeknić
>3378 217 Lovers Lane
>Suite 680
>Port Whangarei
>New Zealand 15896",,
389,FN,LOCATION,O,010,"I'll meet you at 010 63 Avenue du Golf Arabe Suite 910
Hellendoorn, OV 21072 after the concert.",,
390,FN,LOCATION,O,63,"I'll meet you at 010 63 Avenue du Golf Arabe Suite 910
Hellendoorn, OV 21072 after the concert.",,
391,FN,LOCATION,O,910,"I'll meet you at 010 63 Avenue du Golf Arabe Suite 910
Hellendoorn, OV 21072 after the concert.",,
392,FN,LOCATION,O,Hellendoorn,"I'll meet you at 010 63 Avenue du Golf Arabe Suite 910
Hellendoorn, OV 21072 after the concert.",,
393,FN,LOCATION,O,OV,"I'll meet you at 010 63 Avenue du Golf Arabe Suite 910
Hellendoorn, OV 21072 after the concert.",,
394,FN,LOCATION,O,21072,"I'll meet you at 010 63 Avenue du Golf Arabe Suite 910
Hellendoorn, OV 21072 after the concert.",,
395,FN,LOCATION,O,20,Pedestrians must enter on 20 Rue Hsine Eloued St. the first three months,,
396,FN,LOCATION,O,Hsine,Pedestrians must enter on 20 Rue Hsine Eloued St. the first three months,,
397,FN,LOCATION,O,Eloued,Pedestrians must enter on 20 Rue Hsine Eloued St. the first three months,,
398,FN,LOCATION,O,50668,"Julcsa Kárpáthy
Mhealthcoach
50668 Kiannonkatu 98 Apt. 105, ISHAM, United Kingdom
Mobile: 03.93.92.16.85
Desk: +41 (0)96 471 07 95
Fax: 9498777106",,
399,FN,LOCATION,O,Kiannonkatu,"Julcsa Kárpáthy
Mhealthcoach
50668 Kiannonkatu 98 Apt. 105, ISHAM, United Kingdom
Mobile: 03.93.92.16.85
Desk: +41 (0)96 471 07 95
Fax: 9498777106",,
400,FN,LOCATION,O,98,"Julcsa Kárpáthy
Mhealthcoach
50668 Kiannonkatu 98 Apt. 105, ISHAM, United Kingdom
Mobile: 03.93.92.16.85
Desk: +41 (0)96 471 07 95
Fax: 9498777106",,
401,FN,LOCATION,O,105,"Julcsa Kárpáthy
Mhealthcoach
50668 Kiannonkatu 98 Apt. 105, ISHAM, United Kingdom
Mobile: 03.93.92.16.85
Desk: +41 (0)96 471 07 95
Fax: 9498777106",,
402,FN,LOCATION,O,ISHAM,"Julcsa Kárpáthy
Mhealthcoach
50668 Kiannonkatu 98 Apt. 105, ISHAM, United Kingdom
Mobile: 03.93.92.16.85
Desk: +41 (0)96 471 07 95
Fax: 9498777106",,
403,FN,LOCATION,O,45818,"Satu Elomo

45818 P.O. Box 242
 Suite 787
 Kangerlussuaq

 Greenlander 54005",,
404,FN,LOCATION,O,242,"Satu Elomo

45818 P.O. Box 242
 Suite 787
 Kangerlussuaq

 Greenlander 54005",,
405,FN,LOCATION,O,787,"Satu Elomo

45818 P.O. Box 242
 Suite 787
 Kangerlussuaq

 Greenlander 54005",,
406,FN,LOCATION,O,Kangerlussuaq,"Satu Elomo

45818 P.O. Box 242
 Suite 787
 Kangerlussuaq

 Greenlander 54005",,
407,FN,LOCATION,O,12521,"Owens, Duran and Oneal

12521 Belgrád rkp. 18. Apt. 417 Csipkerek Vas",,
408,FN,LOCATION,O,rkp,"Owens, Duran and Oneal

12521 Belgrád rkp. 18. Apt. 417 Csipkerek Vas",,
409,FN,LOCATION,O,18,"Owens, Duran and Oneal

12521 Belgrád rkp. 18. Apt. 417 Csipkerek Vas",,
410,FN,LOCATION,O,417,"Owens, Duran and Oneal

12521 Belgrád rkp. 18. Apt. 417 Csipkerek Vas",,
411,FN,LOCATION,O,3744,"Jamie Pratt

Talking-books clerk

Personal Info:
Phone:
21 284 698 2548

E-mail:
JamiePratt@jourrapide.com

Website:
http://AnonymousEar.fr/

Address:
the corner of 3744 Retreat Avenue and Władysława Route.",,
412,FN,LOCATION,O,Retreat,"Jamie Pratt

Talking-books clerk

Personal Info:
Phone:
21 284 698 2548

E-mail:
JamiePratt@jourrapide.com

Website:
http://AnonymousEar.fr/

Address:
the corner of 3744 Retreat Avenue and Władysława Route.",,
413,FN,LOCATION,O,Avenue,"Jamie Pratt

Talking-books clerk

Personal Info:
Phone:
21 284 698 2548

E-mail:
JamiePratt@jourrapide.com

Website:
http://AnonymousEar.fr/

Address:
the corner of 3744 Retreat Avenue and Władysława Route.",,
414,FN,LOCATION,O,Hersnapvej,I want to update my primary and secondary address to the same: Maarit and Hersnapvej 75,,
415,FN,LOCATION,O,75,I want to update my primary and secondary address to the same: Maarit and Hersnapvej 75,,
416,FN,LOCATION,O,172,"Tosh Olsen lives at 172 Maneeži 75, Saareküla",,
417,FN,LOCATION,O,Maneeži,"Tosh Olsen lives at 172 Maneeži 75, Saareküla",,
418,FN,LOCATION,O,75,"Tosh Olsen lives at 172 Maneeži 75, Saareküla",,
419,FN,LOCATION,O,PSC,"Name:    Iva D. Grusová
Address:     PSC 6695, Box 2353
APO AP 20849",,
420,FN,LOCATION,O,6695,"Name:    Iva D. Grusová
Address:     PSC 6695, Box 2353
APO AP 20849",,
421,FN,LOCATION,O,2353,"Name:    Iva D. Grusová
Address:     PSC 6695, Box 2353
APO AP 20849",,
422,FN,LOCATION,O,APO,"Name:    Iva D. Grusová
Address:     PSC 6695, Box 2353
APO AP 20849",,
423,FN,LOCATION,O,AP,"Name:    Iva D. Grusová
Address:     PSC 6695, Box 2353
APO AP 20849",,
424,FN,LOCATION,O,20849,"Name:    Iva D. Grusová
Address:     PSC 6695, Box 2353
APO AP 20849",,
425,FN,LOCATION,O,99,What is your address? it is the corner of Dalbraut 99 and Frederikke Coves,,
426,FN,LOCATION,O,Unionville,"When: 1992-11-12 07:04:41
Where: Unionville (Orange) Country Club.",,
427,FN,LOCATION,O,Orange,"When: 1992-11-12 07:04:41
Where: Unionville (Orange) Country Club.",,
428,FN,LOCATION,O,Λεωφόρος,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
429,FN,LOCATION,O,Συγγρού,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
430,FN,LOCATION,O,119,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
431,FN,LOCATION,O,658,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
432,FN,LOCATION,O,ΑΓΙΟΣ,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
433,FN,LOCATION,O,∆ΟΜΕΤΙΟΣ,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
434,FN,LOCATION,O,Cyprus,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
435,FN,LOCATION,O,25572,"So where are we meeting? There's this nice new Croatian place downtown. Cool, what's the address? Oh do they serve vegan stuff? It's in Λεωφόρος Συγγρού 119 Nino Point
 Apt. 658
 ΑΓΙΟΣ ∆ΟΜΕΤΙΟΣ
 Cyprus (Greek) 25572",,
436,FN,LOCATION,O,5533,"Name:    Anna Josefsen
Address:     5533 119 Countess Close
 Suite 868
 Seatoun
 New Zealand",,
437,FN,LOCATION,O,119,"Name:    Anna Josefsen
Address:     5533 119 Countess Close
 Suite 868
 Seatoun
 New Zealand",,
438,FN,LOCATION,O,Countess,"Name:    Anna Josefsen
Address:     5533 119 Countess Close
 Suite 868
 Seatoun
 New Zealand",,
439,FN,LOCATION,O,Close,"Name:    Anna Josefsen
Address:     5533 119 Countess Close
 Suite 868
 Seatoun
 New Zealand",,
440,FN,LOCATION,O,868,"Name:    Anna Josefsen
Address:     5533 119 Countess Close
 Suite 868
 Seatoun
 New Zealand",,
441,FN,LOCATION,O,Seatoun,"Name:    Anna Josefsen
Address:     5533 119 Countess Close
 Suite 868
 Seatoun
 New Zealand",,
442,FN,LOCATION,O,Ohlenhof,"Aristóteles spent a year at Jones, Mitchell and Williams as the assistant to Aristóteles Ávalos, and the following year at Poweradvocate in Bremen Ohlenhof, which later became Conway Inc. in 2014.",,
443,FN,LOCATION,O,213,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
444,FN,LOCATION,O,Pilekrogen,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
445,FN,LOCATION,O,53,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
446,FN,LOCATION,O,263,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
447,FN,LOCATION,O,Grand,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
448,FN,LOCATION,O,Leez,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
449,FN,LOCATION,O,18431,"Rand Corporation

213 Pilekrogen 53 Apt. 263, Grand-Leez, Belgium 18431",,
450,FN,LOCATION,O,5850,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
451,FN,LOCATION,O,894,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
452,FN,LOCATION,O,ΑΓΛΑΝΤΖΙΑ,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
453,FN,LOCATION,O,ΑΓΛΑΓΓΙΑ,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
454,FN,LOCATION,O,NI,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
455,FN,LOCATION,O,Cyprus,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
456,FN,LOCATION,O,78891,"Zizi Kónya
Enigmaio
5850 Jana Nerudy 894
ΑΓΛΑΝΤΖΙΑ (ΑΓΛΑΓΓΙΑ)
, NI
 Cyprus (Greek) 78891
Mobile: 0490 39 07 81
Desk: +447700 921 916
Fax: 345-899-3560x4587",,
457,FN,LOCATION,O,3247,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
458,FN,LOCATION,O,Rua,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
459,FN,LOCATION,O,Igreja,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
460,FN,LOCATION,O,25,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
461,FN,LOCATION,O,236,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
462,FN,LOCATION,O,Ribeirão,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
463,FN,LOCATION,O,30971,"Lara Pottinger

3247 Rua Igreja 25
 Apt. 236
 Ribeirão
 Portugal 30971
21 253 109 8211-Office\,+447700 208 815-Fax",,
464,FN,LOCATION,O,Laax,"Celebrating its 10th year in Laax, Environmental Data Resources is a 501(c)3 that invites songwriters from around the world to Niitabury to share the universal language of music in collaborations designed to bridge cultures, build friendships and cultivate peace.",,
465,FN,LOCATION,O,Serenade,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
466,FN,LOCATION,O,Opus,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
467,FN,LOCATION,O,420,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
468,FN,LOCATION,O,Rapids,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
469,FN,LOCATION,O,576,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
470,FN,LOCATION,O,Voormezele,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
471,FN,LOCATION,O,Belgium,"Please update the billing address with Serenade Opus 420 Gairbekov Rapids
 Apt. 576
 Voormezele
 Belgium 92060 for this card: 3546185482562679",,
472,FN,LOCATION,O,9383,The bus drops you off at 9383 ul. Chrzanowska 61 St.,,
473,FN,LOCATION,O,ul,The bus drops you off at 9383 ul. Chrzanowska 61 St.,,
474,FN,LOCATION,O,61,The bus drops you off at 9383 ul. Chrzanowska 61 St.,,
475,FN,LOCATION,O,Erwetegem,"When: 1971-09-07 22:49:16
Where: Erwetegem Country Club.",,
476,FN,LOCATION,O,51709,Not getting bank documents to my address. Can you please validate the following? 51709 Spinatsch 94 Apt. 615 Moosleerau Switzerland,,
477,FN,LOCATION,O,Spinatsch,Not getting bank documents to my address. Can you please validate the following? 51709 Spinatsch 94 Apt. 615 Moosleerau Switzerland,,
478,FN,LOCATION,O,94,Not getting bank documents to my address. Can you please validate the following? 51709 Spinatsch 94 Apt. 615 Moosleerau Switzerland,,
479,FN,LOCATION,O,615,Not getting bank documents to my address. Can you please validate the following? 51709 Spinatsch 94 Apt. 615 Moosleerau Switzerland,,
480,FN,LOCATION,O,Coles,Mrs. Schwarz flew to Coles on Sunday morning.,,
481,FN,LOCATION,O,KIIKOINEN,"""The big three"" of The Big Three Killed My Baby are the car manufacturers that dominate the economy of the White Stripes' home city KIIKOINEN: Bekins, Enervee Corporation and Civic Insight. ""Don't feed me planned obsolescence,"" says Rebeca Souza in an uncharacteristically political song, lamenting the demise of the unions in the 60s.",,
482,FN,LOCATION,O,NAANTALI,Coden is a design agency based in NAANTALI.,,
483,FN,LOCATION,O,Pudičmouth,"Celebrating its 10th year in Kędzierzyn-Koźle, Transunion is a 501(c)3 that invites songwriters from around the world to Pudičmouth to share the universal language of music in collaborations designed to bridge cultures, build friendships and cultivate peace.",,
484,FN,LOCATION,O,104,The bus station is on P.O. Box 104,,
485,FN,LOCATION,O,Sludevej,Pedestrians must enter on Sludevej 13 St. the first three months,,
486,FN,LOCATION,O,13,Pedestrians must enter on Sludevej 13 St. the first three months,,
487,FN,LOCATION,O,360,"Billing address: Ana Dias
    31401 ul. Słowicza 10 Apt. 360
   Wrocław
    nan
    53-320",,
488,FN,LOCATION,O,Wrocław,"Billing address: Ana Dias
    31401 ul. Słowicza 10 Apt. 360
   Wrocław
    nan
    53-320",,
489,FN,LOCATION,O,nan,"Billing address: Ana Dias
    31401 ul. Słowicza 10 Apt. 360
   Wrocław
    nan
    53-320",,
490,FN,LOCATION,O,PSC,"What is your address? it is PSC 0272, Box 1651
APO AA 94530",,
491,FN,LOCATION,O,0272,"What is your address? it is PSC 0272, Box 1651
APO AA 94530",,
492,FN,LOCATION,O,1651,"What is your address? it is PSC 0272, Box 1651
APO AA 94530",,
493,FN,LOCATION,O,APO,"What is your address? it is PSC 0272, Box 1651
APO AA 94530",,
494,FN,LOCATION,O,AA,"What is your address? it is PSC 0272, Box 1651
APO AA 94530",,
495,FN,LOCATION,O,94530,"What is your address? it is PSC 0272, Box 1651
APO AA 94530",,
496,FN,LOCATION,O,322,"I'll meet you at Tungata 11 Rott Crossroad
 Apt. 322
 Höfn
 Iceland 72399 after the concert.",,
497,FN,LOCATION,O,Höfn,"I'll meet you at Tungata 11 Rott Crossroad
 Apt. 322
 Höfn
 Iceland 72399 after the concert.",,
498,FN,LOCATION,O,Iceland,"I'll meet you at Tungata 11 Rott Crossroad
 Apt. 322
 Höfn
 Iceland 72399 after the concert.",,
499,FN,LOCATION,O,23100,The letter arrived at 23100 Ilichova 23 Suite 274 Ljubljana nan last night.,,
500,FN,LOCATION,O,Ilichova,The letter arrived at 23100 Ilichova 23 Suite 274 Ljubljana nan last night.,,
501,FN,LOCATION,O,23,The letter arrived at 23100 Ilichova 23 Suite 274 Ljubljana nan last night.,,
502,FN,LOCATION,O,274,The letter arrived at 23100 Ilichova 23 Suite 274 Ljubljana nan last night.,,
503,FN,LOCATION,O,56539,"Please return to 56539 Rua Cyro Schmutzer Franco 1213
GRASSE, PA 39551 in case of an issue.",,
504,FN,LOCATION,O,39551,"Please return to 56539 Rua Cyro Schmutzer Franco 1213
GRASSE, PA 39551 in case of an issue.",,
505,FN,LOCATION,O,PSC,"Please update the billing address with PSC 0725, Box 6031
APO AP 99241 for this card: 6525370050805191",,
506,FN,LOCATION,O,0725,"Please update the billing address with PSC 0725, Box 6031
APO AP 99241 for this card: 6525370050805191",,
507,FN,LOCATION,O,6031,"Please update the billing address with PSC 0725, Box 6031
APO AP 99241 for this card: 6525370050805191",,
508,FN,LOCATION,O,APO,"Please update the billing address with PSC 0725, Box 6031
APO AP 99241 for this card: 6525370050805191",,
509,FN,LOCATION,O,AP,"Please update the billing address with PSC 0725, Box 6031
APO AP 99241 for this card: 6525370050805191",,
510,FN,LOCATION,O,99241,"Please update the billing address with PSC 0725, Box 6031
APO AP 99241 for this card: 6525370050805191",,
511,FN,LOCATION,O,2224,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
512,FN,LOCATION,O,Trenerys,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
513,FN,LOCATION,O,gate,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
514,FN,LOCATION,O,232,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
515,FN,LOCATION,O,342,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
516,FN,LOCATION,O,TRONDHEIM,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
517,FN,LOCATION,O,Norway,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
518,FN,LOCATION,O,64389,"> 
> Lina Artemova
> Irecycle
> Lina Artemova
> 2224 Trenerys gate 232
> Apt. 342
> TRONDHEIM
> Norway 64389",,
519,FN,LOCATION,O,5638,"What is your address? it is 5638 Aasa 43
Humilimont, nan 78618",,
520,FN,LOCATION,O,Aasa,"What is your address? it is 5638 Aasa 43
Humilimont, nan 78618",,
521,FN,LOCATION,O,43,"What is your address? it is 5638 Aasa 43
Humilimont, nan 78618",,
522,FN,LOCATION,O,Humilimont,"What is your address? it is 5638 Aasa 43
Humilimont, nan 78618",,
523,FN,LOCATION,O,Aqqusinersuaq,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
524,FN,LOCATION,O,176,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
525,FN,LOCATION,O,Pinto,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
526,FN,LOCATION,O,Hill,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
527,FN,LOCATION,O,487,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
528,FN,LOCATION,O,Greenlander,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
529,FN,LOCATION,O,08167,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
530,FN,LOCATION,O,TROMSØ,"card number 3598899323053410 is lost, can you please send a new one to Aqqusinersuaq 176 Pinto Hill
 Suite 487
 Nuuk
 Greenlander 08167? I am in TROMSØ for a business trip",,
531,FN,LOCATION,O,0304,"Hakuba had given Hakuba his address: 0304 Rua Cidade de Maracajá 468, Joinville",,
532,FN,LOCATION,O,Rua,"Hakuba had given Hakuba his address: 0304 Rua Cidade de Maracajá 468, Joinville",,
