,error_type,annotation,prediction,token,full_text,sample_id,0
134,FN,ORGANIZATION,O,Padberg,"Whilst visiting the Padberg LLC sponsored private school, I felt the invested kr752,314.24 per student did improve the quality of education.",,
135,FN,ORGANIZATION,O,LLC,"Whilst visiting the Padberg LLC sponsored private school, I felt the invested kr752,314.24 per student did improve the quality of education.",,
136,FN,ORGANIZATION,O,Muller,"Nestor, just to confirm, are we still meeting at 10:57 AM to discuss the investment in Muller Group?",,
137,FN,ORGANIZATION,O,Group,"Nestor, just to confirm, are we still meeting at 10:57 AM to discuss the investment in Muller Group?",,
138,FN,ORGANIZATION,O,Champlin,"$761,025.65 has been paid to Rosella's (SSN_375-48-2214) Champlin - Weber account in regard to her medical malpractice compensation. Legal and financial teams are currently investigating the incident.",,
139,FN,ORGANIZATION,O,Weber,"$761,025.65 has been paid to Rosella's (SSN_375-48-2214) Champlin - Weber account in regard to her medical malpractice compensation. Legal and financial teams are currently investigating the incident.",,
140,FN,ORGANIZATION,O,Beier,"Federal Anti-Trust Act cited in suit against Beier Inc, contact counsel at 168.124.52.227 for details.",,
141,FN,ORGANIZATION,O,Hirthe,"I had the privilege of speaking with Ebba regarding her aspirations as a Lead Identity Coordinator in Hirthe - Okuneva. With the right guidance, she has the potential to grow in her field and achieve her ambitious career goals.",,
142,FN,ORGANIZATION,O,Okuneva,"I had the privilege of speaking with Ebba regarding her aspirations as a Lead Identity Coordinator in Hirthe - Okuneva. With the right guidance, she has the potential to grow in her field and achieve her ambitious career goals.",,
143,FN,ORGANIZATION,O,Oberbrunner,"Attention Oberbrunner, Windler and Fritsch staff living nearby South Robertchester, be part of our health and wellness program. See the registration link: https://anguished-pendulum.info.",,
144,FN,ORGANIZATION,O,Fritsch,"Attention Oberbrunner, Windler and Fritsch staff living nearby South Robertchester, be part of our health and wellness program. See the registration link: https://anguished-pendulum.info.",,
145,FN,ORGANIZATION,O,Stiedemann,"Brady Gottlieb, a severe operational crisis arose involving your job area - Quality at Stiedemann LLC. Swift action is required. Ensure immediate contact via Mertie_Kshlerin13@gmail.com or 0540 89100960. Remain cautious.",,
146,FN,ORGANIZATION,O,LLC,"Brady Gottlieb, a severe operational crisis arose involving your job area - Quality at Stiedemann LLC. Swift action is required. Ensure immediate contact via Mertie_Kshlerin13@gmail.com or 0540 89100960. Remain cautious.",,
147,FN,ORGANIZATION,O,Dare,We're planning a field trip to Dare - Hermiston. Please confirm your attendance by sending your name and class via SMS at +315-681-239-1017.,,
148,FN,ORGANIZATION,O,Hermiston,We're planning a field trip to Dare - Hermiston. Please confirm your attendance by sending your name and class via SMS at +315-681-239-1017.,,
149,FN,ORGANIZATION,O,Keebler,Keebler - Mitchell has decided to pull out of 12898-6960 citing reduced ROI. How should we process this information?,,
150,FN,ORGANIZATION,O,Mitchell,Keebler - Mitchell has decided to pull out of 12898-6960 citing reduced ROI. How should we process this information?,,
151,FN,ORGANIZATION,O,Dooley,"Healthcare for Director is in the spotlight at Dooley - Crooks. We invite you, our Internal Integration Officer Joshua, to lend your perspective on these potential policy modifications.",,
152,FN,ORGANIZATION,O,Crooks,"Healthcare for Director is in the spotlight at Dooley - Crooks. We invite you, our Internal Integration Officer Joshua, to lend your perspective on these potential policy modifications.",,
153,FN,ORGANIZATION,O,Little,"Miss Stiedemann, we need to verify Little, Jenkins and Zemlak compliaace with trade law. Our legal team will contact Cristal.Schaefer@gmail.com or +15.962.040-3788.",,
154,FN,ORGANIZATION,O,Jenkins,"Miss Stiedemann, we need to verify Little, Jenkins and Zemlak compliaace with trade law. Our legal team will contact Cristal.Schaefer@gmail.com or +15.962.040-3788.",,
155,FN,ORGANIZATION,O,Greenfelder,A meeting is scheduled with Greenfelder LLC on 1956-03-04T00:34:15.823Z for a business strategy presentation. Ensure you prepare and present the Homenickside case study.,,
156,FN,ORGANIZATION,O,LLC,A meeting is scheduled with Greenfelder LLC on 1956-03-04T00:34:15.823Z for a business strategy presentation. Ensure you prepare and present the Homenickside case study.,,
157,FN,ORGANIZATION,O,Crona,"""Dear Pat, we are planning a trip to Crona - Metz for nature study. We need your consent by 1983-12-14T19:19:04.368Z. Check details at https://untrue-god.biz. Please respond at the earliest.""",,
158,FN,ORGANIZATION,O,Metz,"""Dear Pat, we are planning a trip to Crona - Metz for nature study. We need your consent by 1983-12-14T19:19:04.368Z. Check details at https://untrue-god.biz. Please respond at the earliest.""",,
159,FN,ORGANIZATION,O,Zboncak,"On behalf of Zboncak, McLaughlin and Gusikowski, I am reaching out to verify if the payments we intend to make directly to the student bank accounts with RO10TJJQ692M0904957618Y8 are in line with the higher education policies of Abruzzo.",,
160,FN,ORGANIZATION,O,Gibson,"Gibson - Schroeder has created an educational program specifically for gifted children. To find out more about this unique program, visit our website at https://major-advocacy.biz/.",,
161,FN,ORGANIZATION,O,Schroeder,"Gibson - Schroeder has created an educational program specifically for gifted children. To find out more about this unique program, visit our website at https://major-advocacy.biz/.",,
162,FN,ORGANIZATION,O,Botsford,Bank transfer of Ft729836.27 for market research expenses was moved from Savings Account to Botsford LLC. Ref no.: 38671977.,,
163,FN,ORGANIZATION,O,LLC,Bank transfer of Ft729836.27 for market research expenses was moved from Savings Account to Botsford LLC. Ref no.: 38671977.,,
164,FN,ORGANIZATION,O,Bergnaum,"Rubie, your credit card issuer jcb noticed irregularities on your account. As a proactive step, they've referred your case to us at Bergnaum Group. Contact us for immediate crisis intervention.",,
165,FN,ORGANIZATION,O,Group,"Rubie, your credit card issuer jcb noticed irregularities on your account. As a proactive step, they've referred your case to us at Bergnaum Group. Contact us for immediate crisis intervention.",,
166,FN,ORGANIZATION,O,MacGyver,"A Male client from Feest Centers, Hancock County has raised a warranty dispute against MacGyver Inc. We would appreciate your Executive insights on the best strategy to navigate this case.",,
167,FN,ORGANIZATION,O,Hegmann,"Hegmann - Flatley has reported an increasing demand for medical oncologists, especially in Hamburg.",,
168,FN,ORGANIZATION,O,Flatley,"Hegmann - Flatley has reported an increasing demand for medical oncologists, especially in Hamburg.",,
169,FN,ORGANIZATION,O,Stiedemann,"Our team, Stiedemann - Rath, is researching the litigation rates in the Security. Mrs. Beryl, could we secure an hour of your time for an informative meeting? Please contact us via this Shana_Wilderman12@yahoo.com or call our office at 008 3511 1541.",,
170,FN,ORGANIZATION,O,Rath,"Our team, Stiedemann - Rath, is researching the litigation rates in the Security. Mrs. Beryl, could we secure an hour of your time for an informative meeting? Please contact us via this Shana_Wilderman12@yahoo.com or call our office at 008 3511 1541.",,
171,FN,ORGANIZATION,O,Hermiston,"Melvin, it's amazing how you've helped Hermiston - Shanahan navigate the market fluxes in South Santina. This deserves a commendation.",,
172,FN,ORGANIZATION,O,Shanahan,"Melvin, it's amazing how you've helped Hermiston - Shanahan navigate the market fluxes in South Santina. This deserves a commendation.",,
173,FN,ORGANIZATION,O,Kassulke,"I am Shyann Schuster, working as a District Usability Manager at Ferry, Kassulke and Veum. We are planning a pediatric camp in Valliecester, Fife. You can reach me via Bret.Adams@gmail.com or contact me at +63.41-637.8098.",,
174,FN,ORGANIZATION,O,Orn,"Effie, I recently got in touch with Orn Group for a webinar on Intranet. I think this aligns well with your Agent career goals. Here's the link https://queasy-vista.com.",,
175,FN,ORGANIZATION,O,Group,"Effie, I recently got in touch with Orn Group for a webinar on Intranet. I think this aligns well with your Agent career goals. Here's the link https://queasy-vista.com.",,
176,FN,ORGANIZATION,O,Bogisich,"Dear Mr. Amalia Shanahan,

I hope this email finds you well and in good health. I am writing in reference to your Savings Account numbered 54122073 at Bogisich - Schuster. This is about a recent regulation enforced regarding the handling of cryptographically secure banking transactions in Sardinia, West Sussex.

As stated in the Banking Law clause 34b/2 revised on 4/11, there have been new regulations put in place that affect both the digitized and traditional transaction methods. These laws apply also to our customers that operate digitally in Burundi Franc and old style RM as well.

As a compliance measure with these new laws, we kindly request you to verify the information on your account especially the linked addresses such as 3B1EAS6Dt7Y6ELk6uF4R3uDEsRdkZFSiMkjRt, 0xde41def6ff9cbbecab44cb0fdce7fdfd22bbbded and MfNMjqoXW94swZJ4kJNBH9W8rBwHUYvZF. This is to ensure seamless transaction processing in cases of deposits and withdrawals from your account. 

Additionally, we would like to clarify that despite facing any technical issues, the 0f:a9:a9:b0:22:e2 address correlated to your Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/535.2.1 (KHTML, like Gecko) Version/6.1.7 Safari/535.2.1 hasn't been affected.

Also a quick reminder, the withdrawal of any amount exceeding ؋692,057.72 upfront may warrant us to temporarily freeze your transactions as per Banking law clause 78c/11 revised on 22th September. This is to ensure the safety of your funds against fraudulent transactions.

Lastly, I just want to reiterate that Lueilwitz LLC is dedicated to maintaining a high level of security for all customer accounts and information. All provided details including Irma_Ortiz@yahoo.com, 51-257688-484981-1 and sensitive ones like the 661 58 3186, 776f:75cc:bcba:8d61:c5ff:36a9:accb:baec or 0086751260351631 credential are securely encrypted and protected in our systems.

Feel free to contact us on +67-440.763 7137 or send us an email for any queries or concerns. We're here to serve you and make your banking experience with us as smooth as possible.

Sincerely, 
 your Corporate Intranet Planner from Smitham and Sons",,
177,FN,ORGANIZATION,O,Schuster,"Dear Mr. Amalia Shanahan,

I hope this email finds you well and in good health. I am writing in reference to your Savings Account numbered 54122073 at Bogisich - Schuster. This is about a recent regulation enforced regarding the handling of cryptographically secure banking transactions in Sardinia, West Sussex.

As stated in the Banking Law clause 34b/2 revised on 4/11, there have been new regulations put in place that affect both the digitized and traditional transaction methods. These laws apply also to our customers that operate digitally in Burundi Franc and old style RM as well.

As a compliance measure with these new laws, we kindly request you to verify the information on your account especially the linked addresses such as 3B1EAS6Dt7Y6ELk6uF4R3uDEsRdkZFSiMkjRt, 0xde41def6ff9cbbecab44cb0fdce7fdfd22bbbded and MfNMjqoXW94swZJ4kJNBH9W8rBwHUYvZF. This is to ensure seamless transaction processing in cases of deposits and withdrawals from your account. 

Additionally, we would like to clarify that despite facing any technical issues, the 0f:a9:a9:b0:22:e2 address correlated to your Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/535.2.1 (KHTML, like Gecko) Version/6.1.7 Safari/535.2.1 hasn't been affected.

Also a quick reminder, the withdrawal of any amount exceeding ؋692,057.72 upfront may warrant us to temporarily freeze your transactions as per Banking law clause 78c/11 revised on 22th September. This is to ensure the safety of your funds against fraudulent transactions.

Lastly, I just want to reiterate that Lueilwitz LLC is dedicated to maintaining a high level of security for all customer accounts and information. All provided details including Irma_Ortiz@yahoo.com, 51-257688-484981-1 and sensitive ones like the 661 58 3186, 776f:75cc:bcba:8d61:c5ff:36a9:accb:baec or 0086751260351631 credential are securely encrypted and protected in our systems.

Feel free to contact us on +67-440.763 7137 or send us an email for any queries or concerns. We're here to serve you and make your banking experience with us as smooth as possible.

Sincerely, 
 your Corporate Intranet Planner from Smitham and Sons",,
178,FN,ORGANIZATION,O,Lueilwitz,"Dear Mr. Amalia Shanahan,

I hope this email finds you well and in good health. I am writing in reference to your Savings Account numbered 54122073 at Bogisich - Schuster. This is about a recent regulation enforced regarding the handling of cryptographically secure banking transactions in Sardinia, West Sussex.

As stated in the Banking Law clause 34b/2 revised on 4/11, there have been new regulations put in place that affect both the digitized and traditional transaction methods. These laws apply also to our customers that operate digitally in Burundi Franc and old style RM as well.

As a compliance measure with these new laws, we kindly request you to verify the information on your account especially the linked addresses such as 3B1EAS6Dt7Y6ELk6uF4R3uDEsRdkZFSiMkjRt, 0xde41def6ff9cbbecab44cb0fdce7fdfd22bbbded and MfNMjqoXW94swZJ4kJNBH9W8rBwHUYvZF. This is to ensure seamless transaction processing in cases of deposits and withdrawals from your account. 

Additionally, we would like to clarify that despite facing any technical issues, the 0f:a9:a9:b0:22:e2 address correlated to your Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/535.2.1 (KHTML, like Gecko) Version/6.1.7 Safari/535.2.1 hasn't been affected.

Also a quick reminder, the withdrawal of any amount exceeding ؋692,057.72 upfront may warrant us to temporarily freeze your transactions as per Banking law clause 78c/11 revised on 22th September. This is to ensure the safety of your funds against fraudulent transactions.

Lastly, I just want to reiterate that Lueilwitz LLC is dedicated to maintaining a high level of security for all customer accounts and information. All provided details including Irma_Ortiz@yahoo.com, 51-257688-484981-1 and sensitive ones like the 661 58 3186, 776f:75cc:bcba:8d61:c5ff:36a9:accb:baec or 0086751260351631 credential are securely encrypted and protected in our systems.

Feel free to contact us on +67-440.763 7137 or send us an email for any queries or concerns. We're here to serve you and make your banking experience with us as smooth as possible.

Sincerely, 
 your Corporate Intranet Planner from Smitham and Sons",,
179,FN,ORGANIZATION,O,LLC,"Dear Mr. Amalia Shanahan,

I hope this email finds you well and in good health. I am writing in reference to your Savings Account numbered 54122073 at Bogisich - Schuster. This is about a recent regulation enforced regarding the handling of cryptographically secure banking transactions in Sardinia, West Sussex.

As stated in the Banking Law clause 34b/2 revised on 4/11, there have been new regulations put in place that affect both the digitized and traditional transaction methods. These laws apply also to our customers that operate digitally in Burundi Franc and old style RM as well.

As a compliance measure with these new laws, we kindly request you to verify the information on your account especially the linked addresses such as 3B1EAS6Dt7Y6ELk6uF4R3uDEsRdkZFSiMkjRt, 0xde41def6ff9cbbecab44cb0fdce7fdfd22bbbded and MfNMjqoXW94swZJ4kJNBH9W8rBwHUYvZF. This is to ensure seamless transaction processing in cases of deposits and withdrawals from your account. 

Additionally, we would like to clarify that despite facing any technical issues, the 0f:a9:a9:b0:22:e2 address correlated to your Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/535.2.1 (KHTML, like Gecko) Version/6.1.7 Safari/535.2.1 hasn't been affected.

Also a quick reminder, the withdrawal of any amount exceeding ؋692,057.72 upfront may warrant us to temporarily freeze your transactions as per Banking law clause 78c/11 revised on 22th September. This is to ensure the safety of your funds against fraudulent transactions.

Lastly, I just want to reiterate that Lueilwitz LLC is dedicated to maintaining a high level of security for all customer accounts and information. All provided details including Irma_Ortiz@yahoo.com, 51-257688-484981-1 and sensitive ones like the 661 58 3186, 776f:75cc:bcba:8d61:c5ff:36a9:accb:baec or 0086751260351631 credential are securely encrypted and protected in our systems.

Feel free to contact us on +67-440.763 7137 or send us an email for any queries or concerns. We're here to serve you and make your banking experience with us as smooth as possible.

Sincerely, 
 your Corporate Intranet Planner from Smitham and Sons",,
180,FN,ORGANIZATION,O,Sons,"Dear Mr. Amalia Shanahan,

I hope this email finds you well and in good health. I am writing in reference to your Savings Account numbered 54122073 at Bogisich - Schuster. This is about a recent regulation enforced regarding the handling of cryptographically secure banking transactions in Sardinia, West Sussex.

As stated in the Banking Law clause 34b/2 revised on 4/11, there have been new regulations put in place that affect both the digitized and traditional transaction methods. These laws apply also to our customers that operate digitally in Burundi Franc and old style RM as well.

As a compliance measure with these new laws, we kindly request you to verify the information on your account especially the linked addresses such as 3B1EAS6Dt7Y6ELk6uF4R3uDEsRdkZFSiMkjRt, 0xde41def6ff9cbbecab44cb0fdce7fdfd22bbbded and MfNMjqoXW94swZJ4kJNBH9W8rBwHUYvZF. This is to ensure seamless transaction processing in cases of deposits and withdrawals from your account. 

Additionally, we would like to clarify that despite facing any technical issues, the 0f:a9:a9:b0:22:e2 address correlated to your Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/535.2.1 (KHTML, like Gecko) Version/6.1.7 Safari/535.2.1 hasn't been affected.

Also a quick reminder, the withdrawal of any amount exceeding ؋692,057.72 upfront may warrant us to temporarily freeze your transactions as per Banking law clause 78c/11 revised on 22th September. This is to ensure the safety of your funds against fraudulent transactions.

Lastly, I just want to reiterate that Lueilwitz LLC is dedicated to maintaining a high level of security for all customer accounts and information. All provided details including Irma_Ortiz@yahoo.com, 51-257688-484981-1 and sensitive ones like the 661 58 3186, 776f:75cc:bcba:8d61:c5ff:36a9:accb:baec or 0086751260351631 credential are securely encrypted and protected in our systems.

Feel free to contact us on +67-440.763 7137 or send us an email for any queries or concerns. We're here to serve you and make your banking experience with us as smooth as possible.

Sincerely, 
 your Corporate Intranet Planner from Smitham and Sons",,
181,FN,ORGANIZATION,O,Shields,"Dear Money Market Account holder Granville Sporer, your last transaction of N$489,415.66 from Shields Inc was flagged. Could you please verify?",,
182,FN,ORGANIZATION,O,Kohler,"Breana, you have been assigned as the new head of the Change Management Committee at Kohler, Reinger and Vandervort. Please update your contact details to Shayne23@hotmail.com and 08516-01847 as official work details.",,
183,FN,ORGANIZATION,O,Reinger,"Breana, you have been assigned as the new head of the Change Management Committee at Kohler, Reinger and Vandervort. Please update your contact details to Shayne23@hotmail.com and 08516-01847 as official work details.",,
184,FN,ORGANIZATION,O,Reinger,"Operating under Reinger, Larson and Sanford, we're studying the neuropsychological impacts of ageing in the Central region. Our key subject, Pascale River Koss, a Female of 86 years years, has been scientifically intriguing. Authorization was provided via IP address 86.35.177.3.",,
185,FN,ORGANIZATION,O,Ziemann,"Our video on AI influence in medicine, credited to 91250-1579 with the help of Ziemann - Effertz is live! Make sure to check it out and give us feedback.",,
186,FN,ORGANIZATION,O,Effertz,"Our video on AI influence in medicine, credited to 91250-1579 with the help of Ziemann - Effertz is live! Make sure to check it out and give us feedback.",,
187,FN,ORGANIZATION,O,Hansen,"Hello Billie, we invite you to join our Research internship program at Hansen Group. As an intern, you'll have the opportunity to work with leaders in the Marketing community. Please sign up on our website https://edible-pentagon.biz/ before 09/02/2004.",,
188,FN,ORGANIZATION,O,Group,"Hello Billie, we invite you to join our Research internship program at Hansen Group. As an intern, you'll have the opportunity to work with leaders in the Marketing community. Please sign up on our website https://edible-pentagon.biz/ before 09/02/2004.",,
189,FN,ORGANIZATION,O,Homenick,"Tomorrow's meeting with Homenick - Leuschke will be crucial for our PR strategy. Nadia80, the lead for Marketing, will present the findings. The meeting will be at 20.",,
190,FN,ORGANIZATION,O,Leuschke,"Tomorrow's meeting with Homenick - Leuschke will be crucial for our PR strategy. Nadia80, the lead for Marketing, will present the findings. The meeting will be at 20.",,
191,FN,ORGANIZATION,O,Stark,"Federico's appointment is scheduled for 14/08/1968, to discuss her work pressure at Stark Inc and mental health.",,
192,FN,ORGANIZATION,O,Anderson,"We have scheduled an online workshop in partnership with Anderson, O'Reilly and Jast for all new interns on 16/01/1964. The access will be available using 5.25.203.205.",,
193,FN,ORGANIZATION,O,O'Reilly,"We have scheduled an online workshop in partnership with Anderson, O'Reilly and Jast for all new interns on 16/01/1964. The access will be available using 5.25.203.205.",,
194,FN,ORGANIZATION,O,Jast,"We have scheduled an online workshop in partnership with Anderson, O'Reilly and Jast for all new interns on 16/01/1964. The access will be available using 5.25.203.205.",,
195,FN,ORGANIZATION,O,Parker,"For those looking to contribute to the Casper, Parker and Rippin Social Responsibility Program, please visit our website at https://foolhardy-pharmacopoeia.biz/ for more details.",,
196,FN,ORGANIZATION,O,Rippin,"For those looking to contribute to the Casper, Parker and Rippin Social Responsibility Program, please visit our website at https://foolhardy-pharmacopoeia.biz/ for more details.",,
197,FN,ORGANIZATION,O,McDermott,"Succesful outsourcing rests on clear communications. All communications with McDermott - McKenzie and Dynamic Quality Analyst, must occur through Myrl_Koelpin15@gmail.com. Please do not infringe on this rule since the contract binds us to it.",,
198,FN,ORGANIZATION,O,McKenzie,"Succesful outsourcing rests on clear communications. All communications with McDermott - McKenzie and Dynamic Quality Analyst, must occur through Myrl_Koelpin15@gmail.com. Please do not infringe on this rule since the contract binds us to it.",,
199,FN,ORGANIZATION,O,Cassin,Got a mail from Coy Cremin of Cassin Inc on integrating Mobility into our curriculum. Worth a discussion?,,
200,FN,ORGANIZATION,O,Johnston,"Respected Barney, the healthcare scenario in the 47470-2689 region has improved after Johnston - Orn's intervention. Your age of 22 years old years limit to get benefited from these services is a boon for several residents.",,
201,FN,ORGANIZATION,O,Orn,"Respected Barney, the healthcare scenario in the 47470-2689 region has improved after Johnston - Orn's intervention. Your age of 22 years old years limit to get benefited from these services is a boon for several residents.",,
202,FN,ORGANIZATION,O,Kling,"If you're unsure whether a message is a scam, ask an adult for help. Scammers can impersonate officials from Kling, Beatty and Runolfsson and ask for your Credit Card Account or 4404413016475025.",,
203,FN,ORGANIZATION,O,Paucek,Report for 04/02/1903 : Ambulance YL76OVD reached San Mateo dealing with multiple emergencies among Neither employees in Paucek - Davis. More details available at https://twin-leisure.info.,,
204,FN,ORGANIZATION,O,Davis,Report for 04/02/1903 : Ambulance YL76OVD reached San Mateo dealing with multiple emergencies among Neither employees in Paucek - Davis. More details available at https://twin-leisure.info.,,
205,FN,ORGANIZATION,O,Barton,"Ms. Hills, I saw a Strategist listing at Barton Group. Here's the application link: https://snoopy-wastebasket.info",,
206,FN,ORGANIZATION,O,Group,"Ms. Hills, I saw a Strategist listing at Barton Group. Here's the application link: https://snoopy-wastebasket.info",,
207,FN,ORGANIZATION,O,Considine,"Dr. Murray, We kindly remind you of the counseling session on November 16, 1921 at 12:22. The session will be in Room 60688 on E 4th Avenue, Anchorage, Marche. Please contact us if you have any issues. Regards, Considine, Donnelly and Effertz School Counseling Services",,
208,FN,ORGANIZATION,O,Donnelly,"Dr. Murray, We kindly remind you of the counseling session on November 16, 1921 at 12:22. The session will be in Room 60688 on E 4th Avenue, Anchorage, Marche. Please contact us if you have any issues. Regards, Considine, Donnelly and Effertz School Counseling Services",,
209,FN,ORGANIZATION,O,Effertz,"Dr. Murray, We kindly remind you of the counseling session on November 16, 1921 at 12:22. The session will be in Room 60688 on E 4th Avenue, Anchorage, Marche. Please contact us if you have any issues. Regards, Considine, Donnelly and Effertz School Counseling Services",,
210,FN,ORGANIZATION,O,Stokes,"Tyrell, as the Lead Brand Technician of Stokes - McLaughlin, we seek your insight on the healthcare policy changes affecting our Specialist. Your input will be of immense importance.",,
211,FN,ORGANIZATION,O,McLaughlin,"Tyrell, as the Lead Brand Technician of Stokes - McLaughlin, we seek your insight on the healthcare policy changes affecting our Specialist. Your input will be of immense importance.",,
212,FN,ORGANIZATION,O,Labadie,"The upcoming seminar on genetics research is scheduled to happen at [64.9597,22.7782], with guest speakers from Labadie - Murazik research division.",,
213,FN,ORGANIZATION,O,Murazik,"The upcoming seminar on genetics research is scheduled to happen at [64.9597,22.7782], with guest speakers from Labadie - Murazik research division.",,
214,FN,ORGANIZATION,O,Flatley,"As of 1987-01-07T03:13:44.551Z, Laisha Douglas from Flatley - Brekke will be providing us with a seminar on the latest nursing practices.",,
215,FN,ORGANIZATION,O,Brekke,"As of 1987-01-07T03:13:44.551Z, Laisha Douglas from Flatley - Brekke will be providing us with a seminar on the latest nursing practices.",,
216,FN,ORGANIZATION,O,Bergnaum,"Hello Intersex, at Bergnaum Group, we aim to continuously support our clients in managing their chronic diseases. Can you please confirm if you have received our recent email?",,
217,FN,ORGANIZATION,O,Group,"Hello Intersex, at Bergnaum Group, we aim to continuously support our clients in managing their chronic diseases. Can you please confirm if you have received our recent email?",,
218,FN,ORGANIZATION,O,Ledner,"I'm here to congratulate you, Travis, on passing your last three evaluations. It's evident that Ledner and Sons and the students have been benefitting a great deal from your commitments and teaching skills.",,
219,FN,ORGANIZATION,O,Sons,"I'm here to congratulate you, Travis, on passing your last three evaluations. It's evident that Ledner and Sons and the students have been benefitting a great deal from your commitments and teaching skills.",,
220,FN,ORGANIZATION,O,Bartell,"Dear Higher Education Department, Bartell, Hansen and Bergstrom hopes to receive your guidance related to the deployment of our study apps using the 192.45.251.147 address.",,
221,FN,ORGANIZATION,O,Hansen,"Dear Higher Education Department, Bartell, Hansen and Bergstrom hopes to receive your guidance related to the deployment of our study apps using the 192.45.251.147 address.",,
222,FN,ORGANIZATION,O,Goodwin,"Insolvency form received for Goodwin LLC run by Dach. Account SA4465194I625V343246T691 should be closely observed. Point of contact is International Communications Coordinator, Reva.",,
223,FN,ORGANIZATION,O,LLC,"Insolvency form received for Goodwin LLC run by Dach. Account SA4465194I625V343246T691 should be closely observed. Point of contact is International Communications Coordinator, Reva.",,
224,FN,ORGANIZATION,O,Hartmann,"Notification: The VAT for Hartmann, Gleichner and Hickle for 8/65 is due. Please get in touch with your bank XEPHIO4C to make a payment of ƒ0.0b.",,
225,FN,ORGANIZATION,O,Hickle,"Notification: The VAT for Hartmann, Gleichner and Hickle for 8/65 is due. Please get in touch with your bank XEPHIO4C to make a payment of ƒ0.0b.",,
226,FN,ORGANIZATION,O,Pagac,"Goyette, Hamill and Pagac, are you available for a consultation on Constitutional Law issues in Lawrence County, Geneva at 4:06 AM?",,
227,FN,ORGANIZATION,O,Wuckert,"""Hi Zella, it has come to our attention that you have been an avid supporter of our school. To show gratitude, our school wants to hold a special day for you at Wuckert - Weissnat. Respond to this email with your availability.""",,
228,FN,ORGANIZATION,O,Weissnat,"""Hi Zella, it has come to our attention that you have been an avid supporter of our school. To show gratitude, our school wants to hold a special day for you at Wuckert - Weissnat. Respond to this email with your availability.""",,
229,FN,ORGANIZATION,O,Welch,"Hello Ms. Wanda, Your order for Operations-related medications from Welch Group has been shipped. Use the tracking ID provided in the email (Linnie_Turner4@gmail.com) for any queries. Your account (86339418) was billed ₦1,418.11. Contact us at +101.70-091-2050 for further assistance.",,
230,FN,ORGANIZATION,O,Group,"Hello Ms. Wanda, Your order for Operations-related medications from Welch Group has been shipped. Use the tracking ID provided in the email (Linnie_Turner4@gmail.com) for any queries. Your account (86339418) was billed ₦1,418.11. Contact us at +101.70-091-2050 for further assistance.",,
231,FN,ORGANIZATION,O,Stracke,"Want to join Stracke, Mann and Ernser's field trip on 30th November? Contact Blair_Schoen99.",,
232,FN,ORGANIZATION,O,Mann,"Want to join Stracke, Mann and Ernser's field trip on 30th November? Contact Blair_Schoen99.",,
233,FN,ORGANIZATION,O,Collier,"Please find enclosed the case of Alfonzo Kihn, residing in Beierton who alleges violation of civil rights by Homenick, Collier and Wisozk.",,
234,FN,ORGANIZATION,O,Wisozk,"Please find enclosed the case of Alfonzo Kihn, residing in Beierton who alleges violation of civil rights by Homenick, Collier and Wisozk.",,
235,FN,ORGANIZATION,O,Russel,Positive Psychology's impact on Accounts is profound. Our Developer team from Russel - Torp analyzed the results of 1000 Pangender in the age group of 21 with positive results. You may find the study's full report at our website https://sudden-quince.com/.,,
236,FN,ORGANIZATION,O,Torp,Positive Psychology's impact on Accounts is profound. Our Developer team from Russel - Torp analyzed the results of 1000 Pangender in the age group of 21 with positive results. You may find the study's full report at our website https://sudden-quince.com/.,,
237,FN,ORGANIZATION,O,O'Hara,"Hello, T* woman. We are pleased to inform you that the company O'Hara and Sons offers special disease management programs for your age group (24 years). Please check your account 60164523 for more details.",,
238,FN,ORGANIZATION,O,Sons,"Hello, T* woman. We are pleased to inform you that the company O'Hara and Sons offers special disease management programs for your age group (24 years). Please check your account 60164523 for more details.",,
239,FN,ORGANIZATION,O,Frami,"Hello Male, we've finished creating your personalized dental braces. Please make a payment via IBAN AE730202704390065759971. Thanks, Frami Inc",,
240,FN,ORGANIZATION,O,Mitchell,We will meet the representatives from Mitchell - Davis next Monday to discuss the discrepancies in account 54451347's assessment data.,,
241,FN,ORGANIZATION,O,Davis,We will meet the representatives from Mitchell - Davis next Monday to discuss the discrepancies in account 54451347's assessment data.,,
242,FN,ORGANIZATION,O,Sporer,"""Congratulations Addison! You've been successfully enrolled in our mentorship program. Please prepare everything needed for your first meeting on 15th October with your mentee from Sporer - Satterfield.""",,
243,FN,ORGANIZATION,O,Satterfield,"""Congratulations Addison! You've been successfully enrolled in our mentorship program. Please prepare everything needed for your first meeting on 15th October with your mentee from Sporer - Satterfield.""",,
244,FN,ORGANIZATION,O,O'Keefe,"Hello Shanie, We have a seminar on understanding child psychology at Arkansas. Our keynote speaker from O'Keefe - Feil emphasizes on growth mindset. Register online using 7116937066820694 from american_express. CCV code is 690.",,
